text,sentiment
"📍 lokasi mudah ditemukan dengan gmaps, wisata dengan konsep swafoto dan edukasi anak yang bermanfaat  🚧 Area parkir mobil cukup luas, area parkir motor cukup luas.  💲 Biaya masuk gratis, tetapi setiap masuk ke adukasi nya ada biaya lagi tapi engga mahal ko Contoh untuk ke paud barat rp.3.000/15menit(bisa berubah) anak benar"" di edukasi sama penjaga nya  🚻🕌 Toilet bersih dan nyaman. Musholanya ada di dalam area wisata , sayangnya area wudhu tidak dipisah antara laki-laki dan perempuan.  🥁 Ada musikal anak untuk mengenal berbagai macam bentuk  🤳 Beragam spot foto yang indah dan memanjakan mata, tapi perlu bersiap antri kalo pas lagi rame pengunjung.  🧋🍝 Sembari menikmati suasana, kita bisa memesan minuman dan es krim bahkan makanan berat  di beberapa spot dalam area wisata.  🎐 Ada toko merchandise bagi yang mau beli oleh-oleh.  🧑‍🦱 Pelayanan dari karyawan sangat ramah dan menyenangkan. Ini salah satu alasan saya suka tempat wisata ini dan akan merekomendasikannya ke orang lain 😄. Tetap pertahankan !!",1
Saya tidak akan merekomendasikan tempat ini.,0
Daging sapi pacar saya sangat buruk.,0
Makanan biasa-biasa saja.,0
Kami baru-baru ini menyaksikan kualitas manajemennya yang buruk terhadap tamu lain juga.,0
Jadi jangan pergi ke sana jika Anda mencari makanan enak. . .,0
"Dia juga kembali untuk memeriksa kami secara teratur, pelayanan prima.",1
Terlalu mahal untuk apa yang Anda dapatkan.,0
"Server Anda payah, tunggu, koreksi, server kami Heimer payah.",0
Semuanya enak dan enak!,1
"mall nya tidak terlalu besar, belum 100% selesai pembangunannya, kurang petunjuk2 seperti arah toilet, kemudian informasi kita sedang ada di lantai berapa, jadi pengunjung bingung mau ke arah mana, baru beberapa tenant yang buka, kalau dilihat dari nama2 tenantnya kebanyakan tempat makan, dan mungkin karena masih dalam tahap pembangunan makanya lantainya licin dan eskalatornya terlihat kotor dan berdebu, serta suara2 mesin kerja bangunan yg cukup mengganggu",0
"Kemudian makanan kami keluar, kekecewaan pun terjadi.",0
Saya * hati * tempat ini.,1
Sangat bagus untuk edukasi anak2. bisa menambah pengetahuan anak2. sayangnya ada beberapa alat peraga yang rusak dan tidak diperbaiki.. dan beberapa area tidak dioperasikan lagi. mohon untuk segera diperbaiki. parkir motor ada dibagian samping taman pintar. ada 2 gedung. gedung oval dan planetarium.,1
Pisang raja adalah yang terburuk yang pernah saya rasakan.,0
Salah satu Lippo di kawasan Kramat Jati yang cukup besar tapi tidak terlalu ramai. Bangunan seperti kurang terawat. Mungkin kedepannya untuk toilet bisa diadakan penambahan karena cukup jauh berada dibahian belakang gedung.,1
Pergi Ke Tempat untuk Gyros.,1
"Setelah satu gigitan, saya ketagihan.",1
Server tidak menyenangkan untuk ditangani dan mereka tidak selalu menghormati kupon Pizza Hut.,0
salah satu icon tulungagung yaitu kendang reog,0
"Beginilah dulu santapan mewah Vegas, sampai ke menu yang diberikan kepada para wanita yang tidak memiliki harga yang tercantum.",1
"Bagaimanapun, restoran FS ini memiliki sarapan / makan siang yang luar biasa.",1
Tukang parkir nya gajelas. Masa gua parkir didalem loh tadi mlm pulang jam 10 malah ban gue digembosin. Tega banget udah bayar parkir malah digembosin seharusnya dijaga dong motornya malah ngrusak . Bubarin aja parkiran nya mending. Minimal ngebantu lah malah nyusahin orang lol,0
Satu-satunya downside adalah layanan.,0
"Sudah lama berlangganan dan selalu belanja tiap hari, Pelayanan di konter daging B2 BURUK SEKALI untuk kali ini. Sudah memesan kulit B2 dari 1 hari sebelumnya, hny 5 kg tp sesampainya dicounter, pesanan kami sudah diberikan kepada orang lain, kejadian ini bukan baru pertama kali tapi sudah berkali kali. Padahal kami juga bayar dengan mata uang RUPIAH . Bukan ngutang, Tipping juga per kilo 10 rb tidak pernah tidak bayar. Mungkin pelanggan yang lain membayar tipping deng mata uang dollar atay mungkin euro. Makanya lebih diprioritaskan kepda mereka.  Beli kulit  b2, 2x byr. Kalo tdk bayar tip di konter daging b2 jangan harap kalo bakal dapat bahan tsb. tidak akan di sediakan oleh karyawan disitu. Permainan harga yang luar biasa. Dan ter masuk pungli mungkin bisa juga dikatakan korupsi, bisa juga dikatakan pencurian,.atau penipuwn harga kepada pelanggan. Semenjak kejadian pesanan yg diberikan kepada pembeli yang lain, sejak hari itu mau memesan pun karyawan di situ secara tidak langsung tidak ingin kami berbelanja atau berlangganan lagi di situ. Wajahwajah karyawan dikonter daging itu tidak ramah. Jadi malas belanja disana.  Di 1 perusahan tidak akan rugi jika kehilangan 1 atau 2 karyawan tapi akan rugi jika kehilangan beberapa pelanggan.",0
"Mall ini sebenarnya tergolong cukup baik, karena sebelum pandemi banyak menjual kebutuhan sehari-hari, tapi karena adanya pandemi maka sebagian gerai di dalam mall ini tutup sehingga membuat sepi nya pengunjung yg datang. Namun, mall ini memiliki hypermart dan bioskop yang menjadi daya tarik utama pengunjung. Bioskopnya yang cukup murah dan bagus membuat banyak siswa hingga orang dewasa yang datang berkunjung. Dan hypermart yang menyediakan banyak barang-barang kebutuhan sehari-hari dengan harga murah membuat mall ini masih cukup layak dikunjungi.  Apakah recommended? Untuk sekedar nonton bioskop, makan siang dan berbelanja kebutuhan sehari-hari mall ini recommended. Tapi kalau untuk nongkrong ataupun ketemuan dengan kerabat rasanya belum. Mungkin perlu kerjasama dengan toko buku supaya mall ini menjadi lebih menarik lagi.",1
"Mall favorit ku dibandung soalnya banyak tempat kuliner disini dan bagi pengguna kartu kredit bank mega pasti senang makan atau dijalan2 disini karena hampir semua tenant makanan disini memberikan diakon 50 persen dg menggunakan kartu kredit bank mega wahhh dijamin kalap yaa 😄🤣 selain berwisata kuliner ditempat ini juga ada trans studio bandung yg sangat besar,berbagai macam wahana permainan anak2 ada ditempat ini,selama pandemi juga banyak diskon loh untuk masuk ke trans studio.",1
Menghabiskan uang Anda di tempat lain.,0
"Datang kesini sekitar jam 18 hari selasa, kondisi cukup ramai. Tempatnya cukup bagus dengan hiasan lampu warna warni. Dekat pintu masuk udah disambut beberapa penjual makanan dan minuman, sempat makan disini pak nasi goreng yang harganya 20 ribu rasanya enak, tapi nunggu lama banget baru datang pesanannya. Kalo buat orang yang suka foto tempat ini cocok karena cukup banyak spot foto yang bagus",1
"Namun, ada begitu banyak bawang putih di dalam fondue, hampir tidak bisa dimakan.",0
"perdana ke sini...iseng aja sih.ealah...sepi ternyata.hehehe... mana panas pula suasananya...ga sampe 10 menit ,balik arah pulang😅",0
Server melakukan pekerjaan yang baik dengan menangani meja gaduh besar kami.,1
"Hanya mall yang kosong tanpa tenant. Di lantai paling atas ada CGV, di bawah ada Circle K dan kedai nasi campur. Sangat disayangkan, padahal sekilas terlihat bagus. Toilet masih sangat terawat dan bersih. Masih ada petugas kebersihan",0
"Lampu2nya cukup menarik untuk anak, apalagi ada wahana permainan juga. Harga tiket rata2 15k, sayang sekali saat itu wahana bianglala tidak jalan dengan alasan operatornya tidak ada, padahal terlanjur beli tiket untungnya bisa ditukar uang lagi. Tersedia stand makanan n cemilan dengan harga yang sangat terjangkau. Tempat teduhnya terbatas jadi agak repot saat hujan.  Minusnya sudah banyak lampu yang rusak dan kabel2nya kurang rapih, beberapa dudukan lampu yang rusak juga belum dirapikan",1
Saya tidak akan merekomendasikan tempat ini.,0
"Mereka akan menyesuaikan pesanan Anda dengan cara apa pun yang Anda suka, yang biasa saya lakukan adalah Tumis Terong dengan Kacang Hijau, suka!",1
Semua roti dibuat sendiri!,1
Tidak bisa mengatakan cukup banyak hal baik tentang tempat ini.,1
Mereka benar-benar ingin menjadikan pengalaman Anda menyenangkan.,1
Makanan terlalu mahal dan porsinya kecil.,0
"Protokol kesehatannya tetap dijalankan saat akan masuk 👍tempatnya bersih. Tidak dapat memberi ulasan secara menyeluruh dikarenakan tdk mengeliling semuanya. Akan tetapi tempatnya bersih, nyaman terdapat informa, di lantai 1, hypermart di area paling bawah dan terdapat beberapa tempat makan yang dalam satu gedung, yang tempat makannya ok ok.",1
Saya akan senang untuk kembali.,1
"Actually BIP is good for shopping especially if you want to buy local product. Strategic area and many public transportation through this mall. banyak barang branded & resto, lengkap all in one, melestarikan budaya sunda, bagus kadang ada pagelaran. kekurangannya toilet lt 1 keliatan jorok kecuali toilet XXI lt 4 bersih. pelayanan kurang ok waktu ketinggalan belanjaan saling lempar tanggung jawab. manajemen perlu diperbaiki, kualitas menurun, dulu ini mall paling keren sebandung.",1
Banyak wahana yang seru dan pertunjukan yang menarik. Karena covid beberapa wahana membatasi jumlah orang yang bisa bermain jadi harus menunggu lebih lama dari hiasanya.  (Ada foto yang blur karena diambil dari wahana yang berjalan),1
Ryan's Bar jelas merupakan salah satu tempat di Edinburgh yang tidak akan saya kunjungi lagi.,0
"Tempat yang cozy untuk sight seeing atau cari berbagai pilihan kuliner mulai dari beragam snack maupun makan berat. Tempat yang asik dan cukup enak dipandang mata interiornya.. banyak tanaman imitasi yang menghiasi sepanjang koridor2 mall ini. Asik menghadirkan nuansa yang berbeda dibanding 4 th lalu ketika saya pertama kesini. Cuma yang menjadi catatan adalah... Ruang parkir mobil indoor nya terkesan gelap dan seolah belum digarap, banyak bocor di saluran air nya... Banyak yang menetes di sekitaran ruang parkir. Selebihnya mall ini tetap menjadi salah satu alternatif yang perlu di kunjungi lagi. Hehe that's why only 4 stars.",1
Restoran selalu penuh tetapi tidak pernah menunggu.,1
Perbarui ..... kembali untuk kedua kalinya dan itu masih sama menakjubkannya,1
Saya juga memutuskan untuk tidak mengirimnya kembali karena pelayan kami sepertinya hampir mengalami serangan jantung.,0
"Adapun ""listrik"", juga tidak bersemangat.",0
Ini adalah tempat di mana saya pertama kali memiliki pho dan itu luar biasa!!,1
SAYA MENYUKAINYA!,1
"Sebelum.masuk hypermart, disambut dengan bau busuk pipa pembuangan dari (kemungkinan) hotel diatasnya, mungkin sudah bertahun, tidak pernah diperbaiki",0
Tunangan saya dan saya datang di tengah hari dan kami disambut dan duduk segera.,1
"Pusatnya elektronik di tengah kota semarang, Parkirnya agak susah dan standar mahal, mungkin karena lokasinya ditengah kota. Tarif untuk mobil 5000/jam.",1
Saya di AZ sepanjang waktu dan sekarang memiliki tempat baru saya.,1
Kami berkendara jauh-jauh dari Scottsdale Utara... dan saya tidak kecewa sedikit pun!,1
Sangat bagus saya harus meninjau tempat ini dua kali - sekali sebagai penghargaan untuk tempat ini dan sekali sebagai penghargaan untuk acara yang diadakan di sini tadi malam.,1
Semuanya segar dan lezat!,1
Layanan luar biasa dan makanan yang baik karena semua ulasan.,1
"Begitu Anda masuk ke dalam, Anda akan terkesan dengan tempat itu.",1
Saya juga akan memberi ayah baptis nol bintang jika memungkinkan.,0
"Tolong pihak BTC eskalator ini udh sering memakan korban orang kepeleset, sangat licin dan bahaya apalagi orang tua, toko saya di sebelah eskalator ini dan sudah sering sekali lihat orang jatuh, dan sdah sering diinfo kan tapi pihak kalian kayakny tutup mata, hrusny itu diganti alasny atau di kasih alas biar gak licin, dan jangan sampai ada korban yg lebih parah apalagi kalo orang tua yang punya riwayat struk atau darah tinggi resikonya bisa MENINGGAL DUNIA, apalagi klo ini terjadi dengan orang yang anda kenal, jadi tolong segera di cek apa yang harus di ganti Jangan kalian tutup mata saja",0
"Server kami luar biasa dan ketika dia tahu istrinya suka bawang putih panggang dan sumsum tulang, dia menambahkan ekstra ke makanan kami dan sumsum lain untuk pergi!",1
Ini adalah pizza yang sangat enak dan saya ahli / ahli dalam topik ini.,1
"Secara keseluruhan, saya sangat kecewa dengan kualitas makanan di Bouchon.",0
"Lubang di dinding ini memiliki taco jalanan Meksiko yang enak, dan staf yang ramah.",1
"Makanannya setara dengan Denny's, artinya, tidak enak sama sekali.",0
Makanannya tidak enak.,0
"Satu hal yang menyenangkan adalah mereka menambahkan persen pada tagihan karena pesta kami lebih besar dari 6 atau 8, dan mereka tidak mengharapkan tip lebih dari itu.",1
Layanan ramah dan mengundang.,1
Kami pasti menikmati diri kita sendiri.,1
Saat ini sisi restoran kami hampir kosong sehingga tidak ada alasan.,0
Saya tidak pernah diperlakukan begitu buruk.,0
"Terlepas dari seberapa keras saya menilai bisnis, sebenarnya jarang bagi saya untuk memberikan 1 bintang.",0
Saya harus menunggu lebih dari 30 menit untuk mendapatkan minuman saya dan lebih lama untuk mendapatkan 2 arepas.,0
"Terbengkalai, katanya terbesar. Kok gini proyeknya!!!!",0
"Mungkin saya menangkap mereka pada malam libur dilihat dari ulasan lain, tetapi saya tidak terinspirasi untuk kembali.",0
Bicara tentang layanan pelanggan yang hebat tentu saja kami akan kembali.,1
- makanannya kaya jadi pesanlah yang sesuai.,1
"Pisang yang robek tidak hanya robek, tetapi juga membatu dan tidak berasa.",0
"Dagingnya cukup kering, saya punya brisket yang diiris dan daging babi yang ditarik.",0
"Paris Van Java Resort Lifestyle Place adalah sebuah pusat perbelanjaan yang luas di kota Bandung, Jawa Barat. Dengan konsep yang mengintegrasikan antara outdoor dan indoor. Destinasi gaya hidup resor utama untuk berbelanja, kuliner, hiburan, dan rekreasi (sekedar jalan-jalan sambil cuci mata atau nonton) yang berbeda dengan mall pada umumnya. Buat nongkrong di malam hari juga nenyenangkan, berderet lampu-lampu di atas parkiran nambah point suasana semarak. Di sekitarnya berderet resto yang menyediakan pilihan tempat duduk dengan ruangan ber-ac atau di udara terbuka di samping halaman parkir. Mulai dari supermarket,  departement store sampai toko-toko dengan brand terkenal ada disana. Toilet dengan tampilan yang unik, ada kolam ikan semi outdoor tepat di depan pintu toilet. Beberapa bagian lantai gedungnya terbuat dari kayu solid. Cukup unik.",1
"Adem sejuk siang2 pun, masih ada yang ngerawat tamannya tp ada sarana yg sudah rusak belum diperbaiki. Nyaman santai siang disini. Jam 3 udah ditutup masuk gratis.",1
Saya menyukai tempat ini.,1
Tidak sesuai .barang kadang 2 melebihi kapasitas angkutan motor roda dua,0
"sebagian karyawannya songok, terutama yg jaga depan, pembeli dianggap pengemis krn butuh brg. skr sdh jarang kesana. legend padahal.",0
"Lumayan bagus tempat nya, kemarin kesini bareng keluarga yg sebagian (ibu + bude) langsung ke Mr DIY yg anak-anak langsung ke arena permainan di samping Transmart. Pulang main beli item promo Transmart ayam bakar 28rb/ekor beli 4, trus langsung ke food court diluar sambil nunggu yg masih tawaf di Mr DIY. Lumayan lengkap tempat jajanan ny, entah aku yg ga liat KFC atau memang ga ada, di dalem nyari nemu ny McD. Untuk arena parkir lumayan luas bisa di basemen dan lantai 1. Untuk toilet sayang ny ga mampir, dan untuk akses antar lantai juga cukup mudah, tapi lbh mudah lagi pakai lift. Sayangny waktu datang, antri lift ny bikin ga sabar. Padahal dateng pas H+3 dikira sepi ternyata cukup rame",1
"Mal lama, interior dan esterior masih jadul. Space parkir (khususnya mobil) relarif kurang. Jalan akses cukup susah. Tenant lumayan lah, ada ACE.",0
"Butuh waktu satu jam untuk mendapatkan makanan kami hanya 4 meja di restoran makanan saya hangat Luke, server kami berlarian seperti dia benar-benar kewalahan.",0
"Mall yang cukup lengkap untuk memenuhi kebutuhan. Terdapat merchant baju, sepatu, makanan maupun mainan. Cuman sayang sekali untuk tempat belanja kebutuhan rumah tangga seperti hypermart di underground sudah tutup.  05 Mei 2022",1
Kami menunggu selama tiga puluh menit untuk duduk (walaupun ada 8 meja kosong dan kami satu-satunya orang yang menunggu).,0
"Mainan mobil remote control dan playground ini selantai sama Hypermart. Harganya affordable. Mobil 25rb/15 menit. Playground 35rb sepuasnya, udah termasuk pendamping. Sebaiknya bawa kaos kaki sendiri walopun ga diwajibkan pake kaos kaki",1
"Salad memiliki jumlah saus yang tepat untuk tidak terlalu menguasai kerang, yang dimasak dengan sempurna.",1
Carpaccio yellowtail meleleh di mulut Anda segar.,1
"Sempurna untuk seseorang (saya) yang hanya menyukai bir es dingin, atau dalam hal ini, bahkan lebih dingin.",1
"Sejauh ini, cheesecurd terbaik yang pernah kami miliki!",1
"Sangria sekitar setengah gelas anggur penuh dan $12, konyol.",0
"bahkan bukan ""halo, kami akan segera bersamamu.""",0
"Stafnya luar biasa, suasananya luar biasa.",1
"Senang juga belanja disini, selalu ada orang yang bisa ditanya bila kita ingin berkunjung ke salah satu tenant, jangan takut tersesat 😁",1
"Pecinta sushi NYATA, jujur ​​​​saja - Yama tidak sebagus itu.",0
"Sekilas ini adalah kafe roti yang indah - suasana yang menyenangkan, bersih, staf yang ramah.",1
Perlu penambahan fasilitas untuk pengunjung dengan berbagai usia. Dan wifinya jg perlu terbuka sehingga mudah diakses...,0
Saya makan sekitar dua gigitan dan menolak untuk makan lagi.,0
"Transit sambil tunggu kereta api, lumayan ramai utk Mall setelah pandemi. Lokasi strategis. Masuk Mall antri mobilnya saking banyaknya..",1
sangat lambat di tempat duduk bahkan dengan reservasi.,0
"Pas datang kepagian dan masi sepi belum ada gerai yang buka, untuk masuknya sendiri kita harus cekin terlebih dahulu menggunakan barcode yang kita scan dengan aplikasi pedulilindungi.. Sayang toilet nya kurang fasilitas nya mulai dari tissue nya ga ada bekas tissue nya berserakan.",1
"Mall yang paling banyak menyuguhkan makanan. Kalian bisa masuk dp mall melalui pintu utama , pintu dekat max coffee, pintu belakang deket parkiran motor. DP mall ini mall yang langsung nyambung ke hotel rooms.inc ya... Jadi kalau ingin ke rooms langsung aja lewat pintu depan lalu tengok sebelah kanan, ada bapak2 satpam jagain dan langsung aja naik ke rooms. Lantai 1 isinya adalah tempat perbelanjaan elektronik dan tempat makan seperti sushi tei, dan sebagainya selain itu juga ada lift pertama, lantai 2 kalian bisa beli barang2 kebutuhan sehari-hari dan miniso. Lantai 3 isinya makanan semua +xxi (reluguler dan premier) Lantai 4 rooftop + tempat parkir mobil. Di lantai 3 dekat KFC, bila beruntung kalian bisa lihat pemandangan hotel sebelah dan ada cas2an bila kalian ingin nge charge",1
"Tidak banyak rasa untuk mereka, dan dibangun dengan sangat buruk.",0
Dan kacang dan nasi paling-paling biasa-biasa saja.,0
Ayam berkualitas tinggi pada salad ayam Caesar.,1
"Lengkap murah bersih aman nyaman,terlebih kue"" disini fresh from the oven sangat enak dan harga sangat bersahabat,namunsayangnya terkendala di pelayanan pramuniaganya yg terkesan cuek,saya berkali"" bertanya hanya dikasih jawaban sebentar setelah lama menunggu tdk ada jawaban dan saat saya mencari malah ternyata yg saya tanya tadi sibuk kerjakan yang lain,saya tanya lagi jawabannya juga hanya sebentar,ya kalau misalnya juga tdk tau katakan saja dengan jujur tdk tau ya gpp setidaknya jgn biarkan costumer menunggu hal tidak pasti,tolong management lebih dilatih lagi kepedulian pramuniaganya,walau tdk semua tapi ada pasti 1 / 2 yg akan buat hati costumer jadi tidak enak",0
"baru sekali ini masuk ke sini karena sklh si bos kecil ngadain acara disini,biasanya cm kewat doang t4 cukup luas,stafnya ftiendly bgt sm anak2 bersih. toilet juga bersih. kran2 air t4 cuci tangan berfungsi.",1
"drive melalui berarti Anda tidak ingin menunggu sekitar setengah jam untuk makanan Anda, tapi entah bagaimana ketika kita akhirnya pergi di sini mereka membuat kita menunggu dan menunggu.",0
"Setelah makanan Anda tiba, itu meh.",0
"Cukup asri karena masih banyak tanaman dan pohon besar. Tapi sayang, lumayan banyak nyamuk nya, walau saat itu saya juga melihat petugas masih rajin membersihkan. Ada banyak penjual makanan di area sekitar taman, dari bakso, lontong, nasi, tahu campur dan yang pasti adalah rawon",0
ucapkan selamat tinggal pada wanita tip Anda!,0
"Saya terbukti salah besar dengan bar sushi ini, bukan hanya karena kualitasnya bagus, tetapi layanannya cepat dan makanannya, sempurna.",1
Cumi gaya RI adalah lelucon.,0
"Mall yang lokasinya cukup strategis di Bandung, sayangnya masih sepi dan banyak area yang kosong. Sejauh ini baru ada Superindo, KFC, Janji Jiwa, dan beberapa gerai lain. Mudah-mudahan ke depannya bisa semakin maju.",1
"Top up 50 bonus 50% jadi dapat 75rb, bayar masuk 37.500/anak+pendamping. jadi modal 50 RB bisa untuk 2anak, hanya butuh sedikit perbaikan beberapa mainan nya.",1
"Kota jatim  dhebohkan  oleh berita mengenai jnazah yang trkapar dijalan parkiran motor Tnjungan Plaz4. Sebagaimana diketahui bersama, bahwasanya Tnjungan Plaz4 atau yang biasa disebut dengan TP ini adalah Mal di Sby. Setiap harinya Mall yang berada dipusat Kota sby ini selalu ada pngunjung  Namun uniknya, Di Tnjungan Plaz4  ini juga tercatat sebagai Mal yang sering digunakan untuk melakukan aksi bnuh diri. Sebelumnya telah ada sekitar 4 kasus bnuh diri yang berlokasi di Mall tersebut. Pada kasus yang terbaru ini krbannya adalah seorang wanita. Berdasarkan keterangan yang ada, krban bernama Aulia Devi  Berikut deretan Fakta yang terungkap pada Kasus Bnuh Diri Di TP 1. Rekaman CCTV  Berdasarkan rekaman CCTV di dekat lokasi kejadian, Pelaku bnuh diri tersebut tampak berjalan di parkiran lantai 3. Sesaat kemudian pelaku langsun mel0mpat dan akhirnya ditemukan tewas di jalan parkiran motor Tnjungan Plaz4. Dari rekaman CCTV tersebut tampak kalau kejadian yang menghebohkan ini terjadi pada pukul 22.05wib. Dimana waktu itu kondisi Tnjungan Plaz4 baru saja tutup.  2. Laporan Pemilik Warung Uniknya kejadian bnuh diri ini tidak ada yang mengetahuiny, termasuk keamananTnjungan Plaz4. namun kejadian ini justru diketahui oleh pemilik warung yang ada di sisi luar Tnjungan Plaz4. Menurut pemilik warung, saat itu dirinya mendengar suara keras, seperti benda jatuh dari atas. Saat dicek ternyata ada aksi bunuh diri. Hingga akhirnya pemilik warung berinisiatif untuk mengubungi petugas keamanan  3. Motif Pinjol  Dari hasil penyelidikan pihak Kep0lisian, motif dari bunuh diri tersebut adalah karena pelaku memiliki tanggungan pada perusahaan Pinjaman Online atau Pinjol. Pelaku yang bekerja di Tnjungan Plaz4  ini memiliki tanggungan pokok sebesar 7.5juta. Dirinya setiap hari dteror oleh perusahaan pinjol hingga merasa trtekan dan akhirnya melakukan aksi bnuh diri tersebut.  4.Deretan Aksi Bnuh Diri di TP TP adalah lokasi Mall yang paling sering menjadi lokasi untuk bnuh diri. Berikut deretan aksi bnuh diri yang pernah terjadi di sini  1.  2017, seorang pria yang tidak diketahui identitasnya l0ncat dari lantai 5 sekitar pukul 21.00 WIB. 2  2018, Michael Mulyuno seorang dkter lulusan dari salah univ di jatim ,mlakukan aksi trjun bebas dari lantai 8 TP6 Sby . Krban saat itu mengenakan baju bermotif batik warna putih biru dengan bawahan celana berwarna krem. 3.2018, Rafif Misbahuddin (22) loncat dari parkiranartemen Peak Residence Tnjungan Plaz4 (TP) 5 Sby, sebelum wisuda. 4. 2021, ED pria paruh baya warga dari Tulungagung mloncat dari lantai 2 5. 2022 ada Aulia ini yg terbaru  dan CS t ada kramahtmahan",0
"Pada titik ini, teman-teman saya dan saya pada dasarnya telah mengetahui bahwa tempat ini adalah lelucon dan tidak keberatan mengumumkannya secara publik dan keras.",0
Kalkun dan daging sapi panggang terasa hambar.,0
Saya mungkin salah satu dari sedikit orang yang pernah pergi ke Ians dan tidak menyukainya.,0
Agak sulit untuk mengacaukan steak tetapi mereka melakukannya.,0
Kami memesan bebek langka dan berwarna merah muda dan empuk di bagian dalam dengan arang yang bagus di bagian luar.,1
"Saya lebih suka makan makanan maskapai, serius.",0
Ini adalah restoran kecil yang luar biasa dengan beberapa Makanan Terbaik yang pernah saya rasakan.,1
"Summarecon Mall Bekasi (SMB) yang dikembangkan dan dikelola oleh PT Summarecon Agung Tbk (Summarecon), secara resmi dibuka pada hari Jumat, 28 Juni 2013 oleh Walikota Bekasi Bapak Rahmat Effendi dan Komisaris Utama PT Summarecon Agung Tbk. Bapak Soetjipto Nagaria, yang ditandai dengan penandatangan prasasti dan pengguntingan pita serta kegiatan seremonial lainnya. Berlokasi di Jl. Bulevard Ahmad Yani Bekasi, Summarecon Mall Bekasi (SMB).  Lokasi SMB sangat strategis, yaitu berada di Sentra Summarecon Bekasi, sebuah kawasan yang direncanakan sebagai pusat komersial terpadu dengan luas sekitar 23 hektar, dan sangat mudah dijangkau, hanya sekitar 10 menit melalui ruas tol Jakarta Cikampek (exit tol Bekasi Barat) dengan kemudahan akses Flyover KH. Noer Ali, Summarecon Bekasi. Menghadirkan lima anchor tenant ternama, yaitu STAR Departement Store, TheFoodHall Supermarket, ACE Hardware, Best Denki, dan Cinema XXI, Summarecon Mall Bekasi juga menggandeng lebih dari 220 tenant lainnya.  Selain itu kita juga di manjakan oleh permainan dari TIMEZONE yang terletak di lantai 3. Kemudian terdapat mushola di lantai 1 basemant untuk pria dan wanita di pisah. Tangga jalan juga cukup mudah di akses.  Jangan lupa patuhi protokol kesehatan dengan memakai masker dan jaga jarak serta scan peduli lindungi.  Untuk akses Parkir motor cukup luas, dengan tarif 3k/jam pertama dan 2k/jam selanjutnya. Anda juga bisa menitipkan helm secara gratis di tempat yang telah di sediakan.  Happy shopping 🤩",1
"Bagunan yang super unik ini terletak di area taman kebon ratu atau taman keplak sari. Sekilas bangunan ini mirip rumah teletubis. Bagunan ini di fubgsikan sebagai toilet umun, namun pas ke sini pintunya terkunci. Dan di sampingnya juga ada bangunan unik yang di fungsikan sebagai mushola. Sekian dan terima kasih.😀👍",0
Saya suka fakta bahwa semua yang ada di menu mereka sepadan.,1
"Salah satu tujuan liburan di Jogja untuk anak anak. Terdapat beberapa wahana dengan tiket terpisah. Kalau untuk wahana yang sifatnya lebih edukatif, bisa pilih planetarium dan gedung oval-kotak.. dan menurut saya 2 wahana ini wajib dikunjungi.  Di dalam planetarium akan disuguhkan pemandangan langit jogja saat malam dan cerita tentang terbentuknya tata surya. Di gedung oval-kotak banyak peraga dan sarana interaktif tentang berbagai macam topik science, sejarah, dll. Di dalamnya ada beberapa wahana lain yang berbayar lagi. Saat itu coba bioskop 4D (cerita singkat film dinosaurus) dan Dino adventure (naik kereta mini melewati patung/robot dino).  Yang perlu ditingkatkan adalah maintenance peraga di gedung oval-kotak. Selain itu, rutenya berakhir di lantai 3 dan turunnya pakai tangga.. kurang ramah utk lansia dan penyandang disabilitas. Saya berkunjung di hari senin, saat itu wahana bahari dan lalu lintasnya tidak buka.",1
"Makanannya sangat enak dan saya menikmati setiap suapan, tempat santai yang menyenangkan untuk pasangan, kelompok keluarga kecil, dll.",1
Pilihan bir & minuman yang baik dan pilihan makanan yang baik.,1
Layanan juga tidak sesuai standar.,0
"Dari semua hidangan, salmon adalah yang terbaik, tetapi semuanya enak.",1
"Plus, itu hanya 8 dolar.",1
"sampah, banyak sampah di mana. peninggalan bangunan era kolonial, tidal terawat",0
"tempat paling asik main gadget, ketemu berbagai hal baru berbau teknologi, ini tak akan ditemukan di mal. Penjualan, servis ,dengan berbagai merek baru atau seken. Menarik sekali utk diintip apalagi ada parkir mobil elektrik. wih canggih banget kan Kuliner, outlet lainnya juga ada di sini. pusatnya gadget ya di sini Jok lali rek nang WTC",1
Itu mungkin kotoran.,0
Kami duduk tepat waktu dan server kami dari awal sangat FANTASTIS!,1
PENGALAMAN TERBURUK YANG PERNAH ADA.,0
"Kelezatan yang benar-benar beraroma, teman-teman.",1
"Layanan dan makanan terbaik yang pernah ada, Maria server kami sangat baik dan ramah, dia membuat hari kami menyenangkan.",1
Sayang sekali makanannya sangat umum.,0
"Jika Anda tidak terbiasa, lihatlah.",1
"Salah satu Mall yang berlokasi di bagian timur Kota Semarang. Meski ga terlalu luas, tapi cukup lengkap. Dari departemen store, restoran,  bioskop,sampai salon kecantikan tersedia lengkap. Area parkir luas, gerai atm juga lengkap. Sering juga digunakan untuk expo.",1
Saya telah tinggal di sini sejak 1979 dan ini adalah pertama (dan terakhir) kali saya menginjakkan kaki di tempat ini.,0
"Kekecewaan total, saya lebih suka pergi ke Toko Bunga Camelback dan Cartel Coffee.",0
