text,sentiment
"Ulasan yang diperbarui 1 check-in Kopi mereka rasanya seperti A ** polos dan sederhana. Ada McDonald's di dekatnya, mereka punya kopi yang lebih enak. Mengapa pergi ke bar Once Over Coffee? Saya tidak akan pergi ke sana lagi, ada banyak tempat bagus di Austin untuk dipilih.",0
Tidak ada krim kocok atau penyedap dan getaran keseluruhannya dingin dan terlalu tidak menarik. . .,0
"Rumah kopi kunci yang sangat rendah, saya suka merasa parkir di dalam, sangat nyaman dan bagus untuk menyelesaikan beberapa pekerjaan. Sekarang, kopinya... Tidak apa-apa sebenarnya ada rasa aneh di kopinya, tidak yakin bagaimana menjelaskannya tapi tidak layak mendapatkannya lagi khususnya ketika ada begitu banyak pilihan... Juga kopinya sendiri tidak kuat.",0
"Satu bintang karena saya kecanduan makanan labu (saya akan langsung ke makanan russell jika lebih dekat) dan bf suka kopi. Ada alasan mengapa tempat ini tidak pernah muncul di daftar di samping Medici atau Houndstooth Coffee. Ini di bawah standar dan layanannya buruk. Bersembunyi di tempat duduk, atau masuk dan keluar (dan pergi ke EL PRIMO tepat di depan untuk mendapatkan makanan terbaik yang pernah ada).",0
"Kepada masyarakat umum- Getaran saya di Once Over pagi ini sangat mengerikan dan mengecewakan. Sambil menunggu minuman saya, saya mendengar layanan membuat (dengan pelindung lain) komentar anti-gay dan homofobik. Setiap orang berhak atas pendapat mereka, tetapi untuk mengumumkannya di tempat kerja? Sungguh luar biasa, tidak perlu dikatakan saya tidak akan pernah kembali ke Once Over.",0
"Secara konsisten mengecewakan. Saya berbicara tentang layanan, bukan makanan atau kualitas kopi (meskipun keduanya agak biasa-biasa saja). Saya dapat memikirkan sangat sedikit contoh di mana layanan atau bartender atau server benar-benar kejam di hadapan saya. Sedihnya, pria jangkung berambut hitam di belakang bar malam ini benar-benar... brengsek.",0
"Begitu banyak masalah di sini. ."" SALAH 3.) mereka akhirnya membawa satu porsi makanannya, tetapi melupakan yang lain dan akhirnya kami meminta pengembalian uang. 4.) mereka memberi kami selembar kertas yang bertuliskan ""pesanan dibatalkan"" ketika kami bertanya apakah parkir akan dikembalikan, mereka berkata ""um cukup banyak"". Apa artinya itu?!? 5.) layanannya kasar 6.) makanannya tidak enak sama sekali",0
Akan menjadi tempat yang keren tetapi bartender menuangkan vodka mutlak alih-alih angsa abu-abu lalu mencoba menyembunyikannya. SMH.,0
"Saya telah datang ke sini selama bertahun-tahun, seperti 7 tahun. Saya memang sering datang untuk minum karena bar jam 7 pagi! Nah hari ini saya di sini untuk minum kopi dan makanan smash food, yaitu makanan dengan makanan dan salmon. Hanya ada 3 getaran di seluruh tempat ini dan makanan ini memakan waktu lebih dari 32 menit. Man tempat ini menyebalkan",0
"Saya membeli sepasang kacamata hitam dengan harga buruk ($150+) dari tempat ini beberapa minggu yang lalu. Saya sangat bangga dengan mereka; Saya menunjukkannya kepada semua orang. Akhir pekan lalu, saya akhirnya menekuk bingkai. Saya kesal, tetapi kemudian berpikir, ""Ini adalah TOMS! Perusahaan yang luar biasa itu pasti akan mengganti/memperbaikinya! Bahkan Sunglass Hut yang digerakkan oleh perusahaan menggantikan kacamata hitam"" Jadi saya pergi ke toko hari ini dan menunjukkan kepada mereka kacamata hitam saya. Saya diberitahu bahwa saya perlu berbicara dengan seorang manajer, tetapi dia tidak tersedia. Saya bilang saya tidak keberatan menunggu, mengingat kita berbicara tentang $150+ kacamata hitam. Setelah tiga puluh menit berdiri di sudut, gadis yang sama datang dan berkata bahwa manajernya mengatakan kepadanya bahwa mereka tidak mengganti kacamata hitam, tetapi saya dapat memperoleh secangkir kopi gratis. Secangkir kopi gratis?!? Saya tidak bisa mempercayainya. Jadi, saya meminta untuk berbicara dengan manajer sendiri, dan saya diberitahu tidak. TIDAK?!?! Mengapa tidak? Saya hanya ingin membicarakan hal ini. Ini adalah tikungan kecil dan mereka baru berumur 10 hari. Saya memutuskan bahwa toko ini bukanlah tempat yang saya kira dan pergi. Saya tidak akan membeli apa pun dari TOMS lagi. Saya lebih suka membelanjakan $300 untuk sepasang kacamata hitam dan menyumbangkan $300 lagi ke Palang Merah sebelum mempercayakan orang-orang ini dengan uang dan rasa hormat saya. Terima kasih TOMS, selamat datang di lokasi.",0
"Saya sedang duduk di GJ sekarang minum kopi terburuk yang pernah saya miliki dalam hidup saya. Rasanya air dan coklat. Saya tidak tahu bahwa coklat adalah rasa, tapi saya tahu rasa ini sekarang. Saya mencicipinya. Saya merindukan ketidaktahuan akan hal itu. Terima kasih kopi asli. Cinta dan Ciuman, Kopi lagi",0
"Mendapat kopi tiga arah yang terus dibicarakan semua orang di sini, dan setelah setengah tersedak, menyerah dan melemparkannya. Itu terlalu manis. Bahkan tidak tahu apakah ada kopi di dalamnya, rasanya seperti sirup biasa. Itu tidak baik. D泰cor bijaksana, tempat ini berusaha keras untuk melihat Austin-y dan pinggul. Saya menemukan itu menjengkelkan. layanan tidak menyenangkan. Saya tidak punya keinginan untuk mencoba lagi.",0
Saya akan memberikannya 3-4 bintang karena memiliki ruang pertemuan .. tapi kopi / makanan .. hampir 1 bintang. Kopi tidak semuanya + berhenti membeli makanan ketika saya melihat lalat terbang (dan mati) dalam kasus ini. Belum pernah dalam beberapa tahun.,0
"Layanan kumuh, sangat lambat dari gadis yang bosan. getaran dan masih di dalam. Setengah-setengah itu hanya berjam-jam di meja dan saya tidak tahu sudah berapa lama ada di dalam kotaknya dari toko bahan makanan. Es kopi yang lumayan. Saya merasa sedih di sana.",0
"check-in Saya mencoba untuk minum kopi larut malam akhir pekan lalu saat mengunjungi Austin. Yelp memiliki tempat ini dengan 4 bintang, jadi saya sangat bersemangat untuk memeriksanya. Teman saya dan saya muncul sekitar 30 menit sebelum tutup. Pintu samping sudah dikunci, jadi kami masuk melalui tempat duduk, di mana hanya ada 2 getaran (menggunakan internet). Jadi kami masuk dan lampu sudah redup dan layanan melapisi laci kas. Dia memberi tahu kami bahwa kami tidak bisa melakukan apa pun karena dia sudah berjam-jam keluar dari lacinya. Jadi ternyata tempat ini tidak memarkir tentang waktu yang diposting. Dari tampilan ulasan buruk lainnya, ini adalah masalah. Apa yang terjadi di tempat ini? Saya kira produknya bagus setiap kali layanan memutuskan untuk jam dan melayani. Jadi kami pergi ke Epoch Coffee - Sekitar 13. Tempat itu penuh sesak dengan siswa dan layanannya sangat bagus dan santai. Menjawab semua pertanyaan kami dan g/f saya percaya dia mungkin memiliki kopi terbaik yang pernah dia miliki.",0
"Saya pergi pada Sabtu malam sekitar jam 8:00 untuk menyelesaikan beberapa pekerjaan rumah. Teh es hitam saya sangat enak! Ada sekitar 4 getaran lain di sana dan dua layanan. Sekitar jam 9:00 salah satu layanan tidak meredupkan lampu secara diam-diam. Terlalu gelap untuk siap lagi, jadi saya menjahit untuk bekerja di komputer saya. Kurang dari 10 menit kemudian saya diberitahu oleh layanan yang sama bahwa mereka akan tutup lebih awal malam ini. Jadi jangan berharap untuk tinggal sampai jam mereka diposting. Saya akan membawa bisnis saya ke Starbucks di mana Anda tidak akan dikeluarkan lebih awal. Dan mereka tidak mematikan lampu pada Anda.",0
"Mampir ke Cuv泰e karena penasaran dan juga kenyamanan - turun di tempat kerja dekat E 6th / Chicon dan ada urusan di East Austin di pagi hari, jadi daripada mengemudi pulang, saya pikir lebih baik tinggal di daerah itu. Salah! * Layanan menyebalkan - Saya akan memberikan kredit layanan untuk menyapa ketika saya parkir (hanya 2 getaran lainnya), tetapi sikapnya keren, jauh * Menu terbatas - Meskipun tidak banyak pilihan (dan mahal pada saat itu), saya masih ada pertanyaan; layanan menjawab pertanyaan tetapi dengan cepat beralih ke nada menggurui * Sepertinya tidak tahu perbedaan antara es kopi dan kopi dingin - Gagasan mereka tentang kopi dingin adalah es kopi dengan nama yang terdengar hip ""nitrogenasi"" - layanan dibandingkan dengan kopi Guinness ( apakah wajah saya membaca ""peminum Guinness""?), proses tersebut membuatnya lebih berbusa dan memberi saya suntikan yang tidak diminta .. tidak ada buih dan rasa pahit! Jika Anda memiliki kopi dingin, katakanlah Anda memiliki kopi dingin; jika Anda memiliki kopi kopi, katakan itu; tapi jangan katakan ""tidak ada perbedaan"" karena ada. * getaran tidak menarik; stasiun harga di ujung bar lainnya; tidak cukup pilihan untuk pemanis * Apakah saya menyebutkan layanan tidak semuanya? Sementara layanan mengatakan halo, tidak ada ""terima kasih sudah datang"" ""semoga harimu menyenangkan"" dll.",0
"Coffeechata Anda $4, sangat kecil, dan rasanya seperti sampah): Saya tidak tahan dan teman-teman saya juga tidak bisa meminumnya. Maaf guys mungkin bekerja pada itu.",0
Kedai kopi tanpa internet. Dengan serius?,0
"Kopi yang enak tapi harganya terlalu mahal. Layanan harus lebih banyak tersenyum. Dan tip yang disarankan dengan tempat duduk mereka hanya membuat check out akward, terutama ketika layanan lebih memperhatikan siapa yang mengiriminya pesan daripada kualitas kopi 7 dolar saya. Mereka harus menyewa layanan yang lebih baik dan memberi harga lebih tinggi.",0
Tempat ini adalah mengapa getaran pergi ke Starbucks. Tidak ada internet di akhir pekan? Tidak ada sajak atau alasan bagaimana cara memesan? Sangat sangat sangat sangat mengerikan.,0
"Telah menandai kedai kopi permata kecil ini selama berbulan-bulan. Saya pikir parkir di tempat akan sangat sedikit dan penuh sesak dan memang begitu. Parkir mimpi buruk kecuali Anda tidak keberatan parkir di luar lokasi dan parkir adalah pencegah utama, karena kopi teh chai yang saya dapatkan adalah harga yang buruk dan buruk, saya harus mengatakan jangan. Starbucks seharusnya tidak lebih baik, tetapi memang begitu. Saya sangat sedih bahkan mengatakan itu. Saya ingin menyukai tempat ini. Kelihatannya sangat keren sehingga mungkin itulah sebabnya parkir menjadi mimpi buruk bagi banyak pelanggannya adalah para hipster yang mengadakan kontes mengukur janggut atau menanyakan minuman apa yang paling vegan.",0
"Saya telah datang ke Radio pada akhir pekan cukup lama untuk bekerja dan baru mengetahui hari ini bahwa mereka juga menghentikan internet mereka pada akhir pekan. Tentu saja setelah harga makanan dan kopi. Saya mendapatkan internet berhenti pada jam 5 sore selama seminggu, tetapi akhir pekan??",0
"Tidak akan kembali. Saya satu blok jauhnya dan saya menggunakan tempat mereka untuk banyak pertemuan saya. Kopinya enak tapi kenyamanan selalu menjadi alasan saya pergi. Getarannya juga cukup bagus. Untuk beberapa alasan, mereka memiliki seluruh bagian jam pekarangan mereka hari ini. Setiap tempat duduk di tempat itu ditempati. Klien saya dan saya duduk di satu-satunya tempat duduk yang menawarkan privasi untuk pertemuan kami. Nasihat untuk pria berjanggut oranye dan tidak terawat. Ketika semua tempat duduk Anda penuh, jangan bertingkah seperti orang bodoh yang duduk di tempat duduk piknik di bagian Anda yang benar-benar kosong. Saya tidak akan kembali, saya tidak akan mempromosikan bisnis Anda kepada klien saya dan ketika getaran ANDA meninggalkan tempat parkir mereka di tempat parkir saya, mereka akan ditarik. Saya berharap ini adalah tempat parkir yang sangat bagus sehingga saya bisa keluar dari sini. Anda Pak adalah tetangga yang mengerikan.",0
"Saya meminta flat white sedang. Mereka harus bertanya apa yang dikatakan bahwa mereka tidak tahu kopi ala Starbuck. Saya mengatakan kopi akan baik-baik saja dan memberi tahu mereka bahwa saya hanya pernah ke Starbucks satu kali dan selalu sering mengunjungi toko-toko lokal. Ditanya apakah saya menginginkannya di sini atau pergi. Saya katakan di sini. Mereka masih menyajikannya dalam cangkir kertas dan ketika saya bertanya apakah mereka memiliki cangkir, mereka mengatakan tidak memiliki ukuran yang tepat. Tidak terkesan. Ada beberapa alternatif kopi lain tetapi tidak dari Austin saya mengambil kesempatan hanya tempat lokal.",0
"Layanannya baik dan ramah, tetapi saya kecewa dengan kopi saya. kopi kopi seharusnya kuat, berbusa, dan panas. Saya memesan kopi untuk saya dan istri saya, dan keduanya lemah, tidak ada busa, dan hangat. Saya membawa mereka kembali ke wanita itu dan bertanya dengan baik apakah saya bisa mendapatkan kopi panas berbusa (lebih kuat akan mendorongnya). Dia sangat baik dan senang mengulang kopi. Namun, saya diberi kopi hangat tanpa busa yang sama persis. Saya tidak ingin mengeluh lagi tetapi tahu pasti bahwa saya tidak akan kembali ke tempat ini.",0
"check-in Tempat ini mendera, dari perspektif getaran kerja. Teman saya & saya datang ke sini hari ini untuk menyelesaikan beberapa pekerjaan di laptop kami. Tempat itu SANGAT KERAS, kami hampir tidak bisa mendengar diri kami berpikir, apalagi berbicara di seberang tempat duduk satu sama lain. Koneksi internet terus menurun, getaran lain di sekitar kami benar-benar berteriak satu sama lain hanya untuk menyampaikan kabar, dan ada anak-anak berlarian tanpa tujuan tanpa pengawasan orang tua. Tempat ini lebih terasa seperti Discovery Zone daripada kedai kopi. Kemungkinan besar tidak akan kembali... kalahkan. :/",0
"Saya mengharapkan lebih baik setelah membaca ulasan dan mendengar hal-hal baik. Saya pergi ke sana dengan seorang teman dan memesan chai panas dengan santan dan bagel polos. Teman saya tidak mendapatkan setengah-setengah yang dia inginkan. Chai saya tidak punya santan. Itu tidak memiliki susu atau dimaniskan. Saya tidak pernah mendapatkan bagel saya. Saya sangat kecewa. Saya suka tempat kopi non-rantai kecil, tetapi saya bisa pergi ke starbucks di seberang jalan dan mendapatkan apa yang saya minta. Ini akan menjadi kunjungan pertama dan terakhir saya ke tempat ini.",0
"Baru saja pergi ke Trianon untuk pertama dan terakhir kalinya. Itu tampak seperti kedai kopi kecil yang lucu, yang memang seperti itu, tetapi pelayan / barista sangat buruk. Sangat kasar, menagih saya untuk pesanan saya tetapi tidak pernah mengeluarkannya dan kemudian ketika saya datang menanyakannya, wanita itu memiliki sikap tentang hal itu. Dia sangat sibuk melakukan tugas penutupnya untuk hari itu, dia bahkan tidak fokus atau memikirkan pesanan saya. Kedai kopi bahkan tidak sibuk, itu sebabnya ini tidak bisa diterima. Saya menyesal menjatuhkan tip yang cukup besar di toples tip setelah saya memesan.",0
"Tempat ini sangat buruk. Saya sangat bersemangat untuk mampir ke kedai kopi ""non Starbucks"" untuk secangkir kopi dan makanan. Saya sangat kecewa untuk mencoba bulan sabit cokelat yang sangat basi sehingga saya hanya makan tiga gigitan. Mengerikan.",0
"Saya ingin menyukai tempat ini, karena lokal dan dekat dengan saya. Tapi saya menuju ke sana pagi ini untuk melakukan beberapa pekerjaan, dan kopinya benar-benar buruk (kafe au kopi seharusnya tidak terlihat seperti lumpur yang disiram) dan mereka memblokir koneksi keluar di port 25. Artinya saya tidak dapat mengirim email. WTF? Tidak, terima kasih.",0
"Akhirnya aku kembali piknik setelah hiatus 3 bulan karena keracunan makanan parah yang aku alami di restoran burnet. Randy yang saya kenal ada di sana, dan tidak memberi saya apa-apa selain kesedihan, mengatakan tidak ada orang lain yang mengeluh dan menanyakan apa yang harus dilakukan piknik tentang ulasan saya. Kemudian seorang idiot lusuh yang relatif baru di sana datang ke konter dan mulai mengatakan hal-hal bodoh tanpa mengetahui bahwa saya adalah pelanggan yang baik menghabiskan $ 120 + seminggu di sana sampai ini terjadi. Mereka bahkan tertawa dan berkata saya memposting ulasan di lokasi yang salah. Saya menjelaskan melakukannya karena lokasi baru mereka tidak memiliki daftar keluhan pada saat itu. Saya memberi tahu mereka bahwa saya tidak akan pernah kembali dan mereka dapat mengurangi parkir. Mereka bahkan tidak bisa meminta maaf atau bertanggung jawab. Layanannya, Naomi, bisa saja merespons atau seseorang bisa saja meminta maaf alih-alih menyalahkan AKU sebagai pelanggan. Bisnis ini benar-benar memalukan dan memperlakukan getaran baik seperti saya tanpa rasa hormat.",0
"Benar-benar mengecewakan. Dengan semua hype tentang kopi mentega, saya mengambil cangkir sambil berjalan-jalan. kongres pada hari yang hangat & lembab. Minuman dingin harus tepat sasaran, bukan? Saya mengharapkan minuman w / kekayaan & kedalaman bukan chai kotor adalah BLAND... seperti frappe harga yang baik dari toko lokasi yang baik. Dan bubuk itu masih berenang seperti kotoran ikan kecil di kolam bebek. Dan harganya sangat mahal $7,00 USD!!!!! Tebak semuanya besar di TX kecuali rasa. ps. tidak ada tempat untuk duduk jadi ambil minumanmu dan hancurkan kalian bajingan! hal. bintang satu didedikasikan untuk gadis manis yang membagikan sampel gratis.",0
Omong kosong overhyped kopi paleo 8 $ dengan makanan kering yang sudah jadi. Menjijikkan. Hindari di semua biaya.,0
Gunakan untuk menyukai tempat ini dan dapatkan makanan parkingnitas dari sini. Memanggil nomor mereka dan mereka mengatakan mereka memiliki jam musim panas baru sampai jam 6 sore. Berkendara dari Austin selatan dalam lalu lintas dan tiba di sana pada pukul 17:18 dan sudah berjam-jam. Sangat mengecewakan.,0
harga buruk dan makanan sangat biasa-biasa saja. Tidak akan merekomendasikan datang ke sini untuk makan.,0
Saya benci untuk mengeluh tetapi saya lelah dengan layanan pelanggan yang buruk yang saya terima di tempat ini. Makanannya enak dan saya tidak bisa mengeluh tentang itu. Sangat senang bahwa ada restoran Paleo untuk kami dengan suasana sehat karena makanan tidak dapat mengimbangi layanan ini. Saya tidak suka sikap dan komentar sarkastik yang dibuat oleh gadis dengan rambut dan kacamata pirang kotor yang sangat pendek. Dia selalu sangat kasar dan sarkastik padaku. Saya tidak yakin apakah hanya saya atau dia selalu seperti ini. Saya mencoba untuk bersikap baik tetapi dia tidak ramah. Dia mengambil tempat duduk dari saya seperti dia ingin melihat tip yang saya berikan padanya atau dalam kasus saya jangan berikan padanya. Saya berharap saya tahu jadwal gadis-gadis ini sehingga saya tidak perlu bertemu dengannya.,0
harga yang buruk pasti. Saya akui saya tidak melakukan paleo tetapi bebas gluten. Saya sangat senang dengan restoran yang benar-benar bebas gluten. Kami tiba di sana sekitar waktu tutup dan jelas mereka tidak senang melihat kami. Saya tidak berharap semua pilihan menjadi dingin tanpa pilihan untuk menghangatkan apa pun. Chai tidak tercampur dengan baik atau panas. Saya memang memesannya panas. Saya sangat kecewa.,0
Tinjauan yang diperbarui Jangan pernah pergi ke sana selama berjam-jam. Sound Guy itu bajingan. Dia membuang minumanku dan menendangku dari panggung. AF yang megah. Saya akan membeli minuman setelah itu tetapi kami dilarikan dari panggung dan keluar dari gedung. Kasar.,0
"Saya telah merencanakan untuk memesan makanan ketika saya melihat juru masak wanita parkir keluar dari kamar kecil baik memasukkannya kembali ke dalam celananya atau menggali sesuatu. Either way dia meletakkan tangannya di bagian belakang celananya. Segera setelah melihatnya melakukan itu, dia memarkir masuk dan keluar dari dapur memarkir bahan habis pakai pelanggan. Bahan makanan Anda. Dia tidak mencuci tangannya setelah menyentuh pantatnya. Benar-benar menjijikkan. Ugghh. Bersenang-senanglah dengan keracunan ekoli Anda. Tak perlu dikatakan saya tidak memesan makanan dan saya juga tidak akan merekomendasikan orang lain. Astaga.",0
"Sudah ingin mencoba tempat baru. Bau aneh masuk. $10 untuk 2 kopi kecil yang bukan sesuatu yang luar biasa. Kopi panas yang saya pesan hangat tidak panas. Dapur adalah jam meskipun kami pergi pada 1245 pada hari Sabtu. Wanita counter tidak memberi tahu kami ini sampai kami memesan meskipun kami berdiri di sana melihat menu makanan selama lebih dari 5 menit. Ketika mencoba memesan, wanita yang mengambil pesanan itu menyela saya dua kali untuk melakukan percakapan sampingan dengan layanan lain dan tidak meminta maaf. Akan mendapatkan donat, tapi ada lalat di etalase. Sangat kecewa. tidak akan kembali.",0
Tiba di sini tepat sebelum jam 7 pagi pada hari Rabu dengan pacar saya dan kami adalah satu-satunya suasana. Kami meminta beberapa item berbeda dari menu makanan mereka dan diberi tahu bahwa mereka tidak dapat membuatnya untuk kami karena mereka masih menyiapkan semuanya. Kami memilih kopi yang dipasangkan dengan donat batu bulat dan rasanya sama sekali tidak enak! Tagihan kami untuk 5 donat dan dua kopi adalah $25!! Hanya itu saja meninggalkan rasa asam di mulutku! Tidak terkesan dan tidak akan merekomendasikan tempat ini kepada siapa pun!,0
"Jika Anda menyukai bau kapur barus, ini adalah tempat yang tepat. Tolong perbaiki ini, KB!! npic.orst.edu/ingred/pty壽_",0
Tidak akan kembali ke Kick Button Coffee. Kopi terasa pahit dan makanan saya keras dan basi.,0
"Saya telah mencoba memperluas getaran kopi saya untuk memasukkan tempat-tempat baru. Minggu ini saya memutuskan untuk mencoba Kick Butt Coffee setelah beberapa ulasan yang layak di Yelp. Saya masuk pada 7/24 dan terkejut melihat tidak ada yang nongkrong. Anda dapat mengatakan bahwa seseorang benar-benar menjalankan tema karate mereka karena itu lazim dari getaran, lemari layanan, dan nama produk. Saya merasa itu agak berlebihan untuk selera saya dan terutama di sini di Austin. Saya memesan kopi besar dengan harga $6,25. Ini adalah harga paling buruk yang saya bayar untuk kopi di seluruh Austin. Ada bendera merah besar jika harga kopi Anda lebih mahal daripada alkohol. Saya akan memahami beberapa biaya jika tempat itu terkenal dan memenangkan penghargaan seperti perusahaan lokal lainnya, namun bukan itu masalahnya. Mereka menggunakan pers otomatis dari apa yang saya lihat yang menciptakan rasa starbucks (itu bukan pujian). Secara keseluruhan saya meninggalkan banyak hal yang diinginkan oleh getaran dan kopi. Saya tidak akan kembali.",0
"Layanan yang sangat kasar dan harga yang sangat buruk. Saya belum pernah ke sini sebelumnya dan berpikir saya akan mencobanya sebelum mulai bekerja hari ini. Saya parkir dan menyadari ada bau aneh. Saya mencapai konter dan memberi tahu gadis-gadis yang bekerja di sana bahwa ini adalah pertama kalinya saya pergi ke sana. Mereka tidak mencoba memberi saya rekomendasi atau apa pun, mereka hanya menatap saya seolah menyuruh saya bergegas. Saya memesan kopi dan meminta sedikit campuran susu almond. Gadis di konter tampak sangat terganggu dengan permintaan ini dan memutar matanya ke arah saya. Ketika dia menelepon kopi kecil dan donat saya. Saya tidak percaya harganya. $7 untuk kopi kecil dan donat. Gila terutama karena kopinya terasa tidak enak dan saya menerima donat yang salah. Tak perlu dikatakan saya tidak akan pernah pergi ke sini lagi dan saya tidak akan merekomendasikannya kepada siapa pun.",0
"check-in Tercantum di Jankyness, Ooooh La La Tempat yang aneh, dan saya tidak bermaksud demikian dengan cara yang baik. Getaran yang setara dengan minum kopi di Wal-mart abad ke-22 dan layanan dengan getaran yang serasi. Menggunakan kata ""pantat"" dan tendangan karate tidak memperbaikinya. PEMBARUAN UNTUK TANGGAPAN PEMILIK: Nah, Thomas, mungkin Anda lupa tentang ulasan yang mengatakan hal serupa dengan saya? Mungkin Anda bisa menghargai bahwa tidak semua orang akan menyukai segala sesuatu tentang Anda dan bisnis Anda alih-alih mencoba mengabaikan getaran itu. Tidak meminta ulasan positif (atau secara menyeramkan mengganggu Yelper lain terkait ulasan saya) dengan cara apa pun yang dapat dicapai juga merupakan ide yang bagus. P.S. Jika ada yang ingin tangkapan layar tempat Thomas meminta ulasan, dengan senang hati saya akan mengirimkannya kepada Anda.",0
"Saya masuk ke sini untuk mendapatkan 2 es kopi dan 2 makanan siap saji. Saya telah berada di sini sebelumnya selama bertahun-tahun dan kali ini saya perhatikan mereka telah berkembang, merobohkan tembok dan mengambil tempat di sebelah. Itu terlihat sangat bagus. Getarannya kena atau rindu dan makanannya rata-rata tapi makanan dan es kopinya enak. Namun, ada yang berbeda kali ini. Harganya tidak bagus lagi. 2 es kopi saya untuk pergi dan 2 makanan dingin yang dibungkus plastik keluar dengan $ 24. 51 Saya benar-benar berpikir layanan mengatakan total saya adalah 14 sesuatu dan kami berbicara ketika saya menandatangani slip parkir kredit saya. Saat saya sedang parkir, saya tersadar; ""dia bilang 24?"" Lihatlah, saya melihat kwitansi saya dan harganya 24 dolar. Saya kembali ke konter dan bertanya kepada layanan berapa banyak makanannya dan dia berkata, ""Saya tidak tahu, seperti 6 sesuatu dan kopi seperti 4,50 atau 5"" Saya melepaskannya saat ini tetapi berpikir saya akan membagikan ini di sini bersama komunitas yelp dan tetangga saya di tempat parkir Hyde dan sekitarnya. Makanan enak, layanan keren tapi harga LA untuk makanannya tidak keren di Austin. Saya tidak akan kembali tetapi hanya untuk harga yang berlebihan. Jika Anda berada di area tersebut, cobalah Corona Cafe, Epochs, atau Quacks sebagai gantinya.",0
Mereka memiliki internet terburuk. Saya mengeluh setiap kali saya datang. Tolong perbaiki. Panggil saja Time Warner dan mengeluh seperti orang lain.,0
"Saya tidak bisa terlalu memikirkan getaran; getaran, tarian, getaran bela diri, getaran kreatif - apa pun. Saya mendukung pendirian untuk mendapatkan apa yang saya butuhkan dan tidak ada tirai berenda atau stand up comedy yang akan mendorong saya untuk kembali jika kebutuhan dasar saya tidak terpenuhi. Saya mulai memesan kopi besar sekali atau dua kali seminggu dari KBC tetapi segera menemukan bahwa harganya mendekati $7 dan saya jarang menghabiskannya jadi saya segera memotongnya menjadi kecil. Layanan lain mengambil pesanan kopi kami dan sementara saya puas dengan rasanya, saya selalu berpikir itu adalah harga yang sedikit buruk bahkan untuk yang kecil di atas $4. Saya pikir, oke, mereka mengkhususkan diri pada kopi, apa yang saya tahu, jadi saya tetap minum kopi. Hari ini kami memutuskan untuk mencoba menu makanan dan memesan melalui telepon menggunakan menu online tanpa harga. Biarkan saya membuatnya sangat jelas, TIDAK PERNAH saya akan memesan apa pun dari tempat ini lagi. Maksud saya, menurut mereka siapa yang mereka layani? Lokasi--kurang menguntungkan lokasi dekat mall mati, dan di mall tidak kurang, di area kelas pekerja. Sekarang menambahkan community college ke dalam campuran dan tempat ini mengenakan biaya $ 15,00 untuk makanan potong dingin yang dibendung? Newsflash, mereka bukan restoran kelas atas tidak peduli apa yang mereka pikirkan... dan mereka dikelilingi oleh lima puluh tempat untuk membeli $6,00 - $7,00 makanan setiap bit sebaik apa yang mereka keluarkan. Saran dari saya adalah, dapatkan harga untuk semuanya sebelum Anda berkomitmen. Tiga getaran di tempat kerja saya makan makanan hari ini hingga $ 45,00 - tiga makanan, dengan keripik dan salsa sebagai pendamping, dua makanan dan satu kopi kecil dan coke diet botol 16 ons. Masih shock. Omong-omong - tidak ada salahnya untuk mendapatkan selongsong panas yang benar-benar menempel di cangkir kopi. Sungguh menyakitkan untuk selalu menempelkannya di tempatnya. PEMBARUAN UNTUK TANGGAPAN PEMILIK Saya menghargai tanggapan Anda yang cepat dan sopan atas ulasan saya. Mungkin saya sudah terlalu banyak menonton episode Bar Rescue dan terkadang konflik yang begitu banyak tampaknya dapat dengan mudah diselesaikan dengan pemikiran sebelumnya tentang lokasi dan target pasar. Sejak kemarin saya telah membaca ulasan berulang kali tentang harga di KBC tetapi tidak pernah terpikir oleh saya untuk memeriksanya terlebih dahulu karena saya berada di ritel dan memahami tentang persaingan dan pentingnya konsisten dengan perusahaan lain yang menyediakan produk dan layanan serupa. Tidak ada yang menyukai kejutan yang tidak menyenangkan, jadi ketika pelanggan mengeluh tentang harga kami, saya selalu dapat menjawabnya, kami kompetitif, Anda tidak akan menemukan produk serupa dengan harga yang bagus di tempat lain. Jika Anda merasa produk Anda memiliki nilai yang lebih tinggi, mungkin harga di situs web akan mencegah kejutan yang kami alami saat mengambil makanan. Apakah Anda menjual makanan dengan harga di bawah $9? jika demikian, itu akan menjadi informasi yang baik untuk dimiliki sebelumnya. Saya tidak berpikir ada di antara kita yang membayar kurang dari itu dan kita semua memesan barang yang berbeda. Anda tidak dapat selalu mengandalkan pelanggan untuk meminta harga atau Anda tidak dapat mengandalkan mengingat untuk memperingatkan mereka tentang harga tinggi yang tidak terduga. Tidak perlu mentraktir kita semua makanan, meskipun tawaran itu dihargai. Situs web Anda menawarkan informasi terperinci tentang menu Anda, jika Anda dapat menambahkan harga, itu akan menyelesaikan masalah untuk getaran di masa mendatang. Kalian seperti tepat di sebelah bank darah, ini bukan bistro lokasi yang melayani getaran kelas atas. Tawarkan beberapa makanan yang terjangkau untuk kelas pekerja dan mahasiswa di sekitar Anda. Aku berharap yang terbaik untukmu. Bersulang.",0
